ID,State,StartTime,EndTime,StopTime,duration,workTag,Tags,runAttemptCount,stopReason,Pid/Tid,Temp(℃),totalPSS(MB),CPU(%),msg
502248a5-c658-4d7f-b0a9-0846dda99f86-0,END,2026/07/14 03:35:45.743,2026/07/14 03:35:45.864,,00:00:00.121,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9246,36.3,77.0,19.4,contacts:68:noData:36.3:-24.4:-1.2:on;contacts:67:16.7:0.00:-24.6:-1.0:0:0:0:1;
a19a0184-62f5-4a93-aa7c-617b08ef9117-0,END,2026/07/14 03:35:45.747,2026/07/14 03:35:45.795,,00:00:00.048,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,36.3,100.6,22.3,my_contact_profile:8:noData:36.3:0.2:0.0:on;my_contact_profile:7:0.0:0.00:0.1:0.0:0:0:0:1;
192a1b5c-69d5-41c0-8f92-1d2e60e8c535-0,END,2026/07/14 03:35:35.707,2026/07/14 03:35:35.710,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,36.4,98.5,0.0,
c73093fc-8667-4ca5-905d-36750010581c-0,END,2026/07/14 03:35:35.702,2026/07/14 03:35:35.709,,00:00:00.007,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,36.4,98.5,0.0,
d327d558-9c75-410c-8b72-928d248c4146-0,END,2026/07/14 03:34:46.705,2026/07/14 03:34:46.839,,00:00:00.134,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,36.9,99.8,11.3,contacts:96:noData:36.9:0.5:-0.4:on;contacts:94:11.5:0.00:0.4:-0.4:0:0:0:1;
e3885dc7-78a7-4d90-b45b-ab09b6599526-0,END,2026/07/14 03:34:46.738,2026/07/14 03:34:46.786,,00:00:00.048,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,36.9,98.7,13.8,my_contact_profile:14:noData:36.9:0.3:0.1:on;my_contact_profile:13:8.5:0.00:0.1:0.0:0:0:0:1;
5b1725d1-27e9-4220-b193-1eddba49e389-0,END,2026/07/14 03:34:36.674,2026/07/14 03:34:36.698,,00:00:00.024,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,36.2,95.6,5.8,
276eec7e-1520-4836-8f15-ec4a488cfd86-0,END,2026/07/14 03:34:36.674,2026/07/14 03:34:36.684,,00:00:00.010,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,36.2,94.6,9.0,
cbf4bbe4-905f-429d-b3af-2c994464e921-0,END,2026/07/14 03:16:49.898,2026/07/14 03:16:50.127,,00:00:00.229,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,8838/9844,34.8,99.8,11.4,
f69c0e06-2ae3-45f5-91c9-f06fb83e99a6-0,END,2026/07/14 03:16:47.754,2026/07/14 03:16:47.873,,00:00:00.119,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,8838/9246,34.8,98.5,7.6,call_log:82:success:34.8:1.3:0.2:on;call_log:76:5.5:0.00:1.1:0.2:0:1:0:1;
17c10f1c-eea0-4fdc-bfa4-ea1f04018d6b-0,END,2026/07/14 03:16:37.736,2026/07/14 03:16:37.741,,00:00:00.005,DATA_OBSERVER,call_log,0,NOT_STOPPED,8838/9561,34.8,96.9,0.0,
24f5a4d0-8c13-4fef-bcc0-fabdb07d6c89-0,END,2026/07/14 03:16:26.467,2026/07/14 03:16:27.008,,00:00:00.541,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,8838/9246,34.9,96.9,9.2,
4e08fe3e-9488-4f38-a165-4b51860db760-0,END,2026/07/14 03:16:24.002,2026/07/14 03:16:24.427,,00:00:00.425,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,8838/9844,34.9,89.2,6.5,call_log:351:success:34.9:1.2:0.0:on;call_log:296:5.2:0.00:1.0:-0.0:1:0:0:1;
d0fc5567-1ec4-419d-89ff-df7effe3da71-0,END,2026/07/14 03:16:13.905,2026/07/14 03:16:13.944,,00:00:00.039,DATA_OBSERVER,call_log,0,NOT_STOPPED,8838/9245,34.9,80.5,4.9,
e7031fb1-8d18-4041-bee0-08daf5899008-0,END,2026/07/14 03:00:42.776,2026/07/14 03:00:42.863,,00:00:00.087,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9245,38.8,80.2,16.6,contacts:45:noData:38.8:0.5:0.0:on;contacts:43:12.8:0.00:0.3:-0.0:0:0:0:1;
d0958104-8766-4a98-9787-1606eb430502-0,END,2026/07/14 03:00:42.781,2026/07/14 03:00:42.822,,00:00:00.041,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,38.8,79.9,20.0,my_contact_profile:7:noData:38.8:0.3:0.1:on;my_contact_profile:6:0.0:0.00:0.2:0.1:0:0:0:1;
1be5a9cc-1a3d-4957-8d8e-ade7b14b4111-0,END,2026/07/14 03:00:41.115,2026/07/14 03:00:41.120,,00:00:00.005,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,38.8,79.5,0.0,
ba4e3256-96b1-4a51-9556-9ee905ba1462-0,END,2026/07/14 03:00:41.106,2026/07/14 03:00:41.119,,00:00:00.013,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,38.8,79.5,8.5,
52e85356-b879-4558-b015-23684dc302ad-0,END,2026/07/14 03:00:32.749,2026/07/14 03:00:32.753,,00:00:00.004,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,39.2,81.6,0.0,
aad61c07-3670-4e8a-a8ef-878c72831b4f-0,END,2026/07/14 03:00:32.749,2026/07/14 03:00:32.752,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,39.2,81.5,0.0,
f8a53b20-7627-4e88-9729-b25c2711c929-0,END,2026/07/14 03:00:30.249,2026/07/14 03:00:30.330,,00:00:00.081,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9245,39.2,81.2,6.5,contacts:50:noData:39.2:0.4:0.1:on;contacts:49:2.9:0.00:0.3:0.1:0:0:0:1;
05ad55d7-1140-4ca0-8d98-04352f77c67e-0,END,2026/07/14 03:00:30.166,2026/07/14 03:00:30.225,,00:00:00.059,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,39.2,79.7,7.8,my_contact_profile:22:noData:39.2:0.1:-0.0:on;my_contact_profile:22:5.9:0.00:0.1:-0.0:0:0:0:1;
1c4ccbd9-2819-4431-96db-30920e84fbd5-0,END,2026/07/14 03:00:20.235,2026/07/14 03:00:20.241,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9561,38.7,78.6,0.0,
9817de8c-03d5-463e-bbc7-a1168a7c4d6a-0,END,2026/07/14 03:00:20.127,2026/07/14 03:00:20.145,,00:00:00.018,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,38.7,76.9,8.9,
eafb1228-f0ea-4d87-8de7-8eaff6eb0cf5-0,END,2026/07/14 02:01:11.298,2026/07/14 02:01:11.454,,00:00:00.156,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,35.7,79.9,17.4,contacts:92:noData:35.7:0.8:0.0:on;contacts:90:13.1:0.00:0.5:0.0:0:0:0:1;
e044ed77-cfb4-4575-86fa-7fd9604b8cc1-0,END,2026/07/14 02:01:11.293,2026/07/14 02:01:11.394,,00:00:00.101,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,35.7,78.4,22.4,my_contact_profile:31:noData:35.7:0.6:0.1:on;my_contact_profile:30:21.7:0.00:0.3:0.1:0:0:0:1;
775b45eb-04cd-437c-8040-b2a9b3c82a3e-0,END,2026/07/14 02:01:11.318,2026/07/14 02:01:11.329,,00:00:00.011,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,35.7,80.7,29.1,
a9a91404-185a-4e0d-b05b-6af83d62aeb3-0,END,2026/07/14 02:01:11.322,2026/07/14 02:01:11.325,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,35.7,80.5,0.0,
8665c59b-2c14-4999-865f-ac38b3b6b039-0,END,2026/07/14 02:01:01.216,2026/07/14 02:01:01.236,,00:00:00.020,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9561,35.5,76.9,9.0,
c69c3331-0253-4de7-99eb-2709fc4ef597-0,END,2026/07/14 02:01:01.217,2026/07/14 02:01:01.236,,00:00:00.019,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,35.5,77.1,8.9,
e2f7bd50-6870-4c33-8264-08d6fa411850-0,END,2026/07/14 01:47:57.718,2026/07/14 01:47:57.846,,00:00:00.128,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,35.9,84.3,12.5,contacts:83:noData:35.9:0.6:-4.7:on;contacts:82:10.2:0.00:0.4:-4.7:0:0:0:1;
235cebc2-e3c5-4134-97fe-b31271aa345b-0,END,2026/07/14 01:47:57.726,2026/07/14 01:47:57.806,,00:00:00.080,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,35.9,83.0,13.4,my_contact_profile:44:noData:35.9:0.3:-4.6:on;my_contact_profile:43:9.5:0.00:0.2:-4.6:0:0:0:1;
3c977148-1625-440b-b5cc-309b7c462aec-0,END,2026/07/14 01:47:47.685,2026/07/14 01:47:47.697,,00:00:00.012,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,36.0,80.2,13.3,
d8c2ee30-00cf-441a-9b22-bfcd6c63a7cd-0,END,2026/07/14 01:47:47.683,2026/07/14 01:47:47.697,,00:00:00.014,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,36.0,79.5,12.9,
49f8614d-1b2d-449a-a557-0133744a4124-0,END,2026/07/14 00:39:47.464,2026/07/14 00:47:50.489,2026/07/14 00:47:47.524,00:08:03.025,BATCH_ANALYSIS,,0,CANCELLED_BY_APP,8838/9246,36.4,82.4,1.0,32.5:notification_user_action:basicDomain:69116:stopped;media_history:basicDomain:4.7:0.00:25:25:8:8:1:32:0:0:1;media_history:fourWEvent:5.2:0.00:29:29:2:2:1:32:0:0:1;media_history:preference:3.8:0.00:1030:1030:5:5:1:32:0:0:1;media_history:memory:6.9:0.00:1242:1242:7:7:1:32:0:0:1;media_history:inference:11.1:0.00:14:14:16:16:1:32:0:0:1;keyboard_text:basicDomain:8.3:0.00:10:10:8:8:1:22:0:0:1;keyboard_text:fourWEvent:6.1:0.00:15:15:7:7:1:22:0:0:1;keyboard_text:preference:8.4:0.00:67:67:16:16:1:22:0:0:1;keyboard_text:memory:6.7:0.00:26:26:2:2:1:22:0:0:1;keyboard_text:inference:11.9:0.00:10:10:12:12:1:22:0:0:1;event_context:basicDomain:6.0:0.00:21:21:2:2:1:10:0:0:1;event_context:fourWEvent:7.2:0.00:19:19:2:2:1:10:0:0:1;event_context:preference:8.2:0.00:92:92:17:17:1:10:0:0:1;event_context:memory:6.6:0.00:29:29:2:2:1:10:0:0:1;event_context:inference:8.6:0.00:16:16:6:6:1:10:0:0:1;visited_area_record:memory:7.9:1.10:886:355:442:154:5:65:0:0:1;calendar:memory:7.4:0.00:35:35:13:13:1:0:1:0:1;call_log:basicDomain:7.9:0.00:85:22:60:34:6:5:202:0:1;call_log:fourWEvent:7.7:0.00:96:23:28:8:6:5:202:0:1;call_log:preference:8.0:0.00:745:157:176:91:6:5:202:0:1;call_log:memory:7.2:0.00:5225:1189:351:182:8:12:285:0:1;call_log:inference:8.6:0.00:88:20:40:11:6:5:202:0:1;notification:basicDomain:6.6:0.00:354:48:36:18:10:454:0:0:1;notification:fourWEvent:7.3:1.50:186:27:47:12:10:454:0:0:1;notification:preference:8.4:0.00:763:110:204:45:10:454:0:0:1;notification:memory:8.2:0.00:269:32:86:17:10:454:0:0:1;notification:inference:7.8:0.00:372:84:129:39:10:454:0:0:1;notification_user_action:basicDomain:0.9:1.20:279:46:123:43:17:850:0:0:1;notification_user_action:fourWEvent:7.4:0.00:276:32:69:10:16:800:0:0:1;notification_user_action:preference:8.1:0.00:1208:122:303:35:16:800:0:0:1;notification_user_action:memory:7.9:0.00:531:55:197:89:16:800:0:0:1;notification_user_action:inference:7.8:0.00:294:31:96:20:16:800:0:0:1;
bce07cec-84c4-4991-91f9-c6fed33945f5-0,END,2026/07/14 00:41:10.379,2026/07/14 00:41:51.598,,00:00:41.219,SEARCH_INDEXING,,0,NOT_STOPPED,8838/9844,36.7,107.8,7.9,
58b59bfd-66e7-4333-a54f-1a49483fbf79-0,END,2026/07/13 23:28:07.209,2026/07/13 23:28:08.709,,00:00:01.500,SEARCH_INDEXING,,0,NOT_STOPPED,8838/9245,32.1,81.5,0.1,Not compliant
d82909cc-3f74-4231-8feb-ca768c4deb7f-0,END,2026/07/13 23:28:07.212,2026/07/13 23:28:08.709,,00:00:01.497,BATCH_DATA_COLLECTOR,,0,NOT_STOPPED,8838/9844,32.1,81.5,0.1,Not compliant
1e99daa6-ff4c-40c0-9146-4fcdafc0c57c-0,END,2026/07/13 23:12:26.571,2026/07/13 23:12:26.743,,00:00:00.172,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9844,32.3,79.8,16.3,contacts:70:noData:32.3:0.5:0.0:on;contacts:68:11.0:0.00:0.4:0.0:0:0:0:1;
e0f8797c-ecad-4142-af67-7e1b0b4af077-0,END,2026/07/13 23:12:26.567,2026/07/13 23:12:26.686,,00:00:00.119,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9561,32.3,79.6,18.8,my_contact_profile:14:noData:32.3:0.4:0.2:on;my_contact_profile:13:11.5:0.00:0.2:0.2:0:0:0:1;
276303c0-1698-4d67-ac1b-04149939da22-0,END,2026/07/13 23:12:02.741,2026/07/13 23:12:02.757,,00:00:00.016,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,32.3,79.0,3.8,
116a6b65-f2c8-4e5e-b9d6-1e4bcc5d39e8-0,END,2026/07/13 23:12:02.786,2026/07/13 23:12:02.789,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,32.3,79.1,0.0,
f9c8e202-2445-4543-b262-c87e5dc9ffeb-0,END,2026/07/13 23:11:54.853,2026/07/13 23:11:55.063,,00:00:00.210,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,32.2,78.8,16.0,contacts:92:noData:32.2:0.5:0.0:on;contacts:88:12.5:0.00:0.4:0.0:0:0:0:1;
feb49f50-4b5c-4c5a-b38f-933ebf8c8ee0-0,END,2026/07/13 23:11:54.855,2026/07/13 23:11:55.004,,00:00:00.149,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,32.2,78.0,17.2,my_contact_profile:32:noData:32.2:0.3:0.1:on;my_contact_profile:30:13.3:0.00:0.2:0.1:0:0:0:1;
3a5a1335-9123-4cfd-a3a8-7c44a3db9b92-0,END,2026/07/13 23:11:44.767,2026/07/13 23:11:44.797,,00:00:00.030,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,32.2,75.1,12.0,
47ff19ea-15be-45ce-8a64-0c1818579171-0,END,2026/07/13 23:11:44.766,2026/07/13 23:11:44.797,,00:00:00.031,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,32.2,75.0,12.0,
8697a41b-ea4a-4426-b017-3f315852d481-0,END,2026/07/13 21:52:55.725,2026/07/13 21:52:55.813,,00:00:00.088,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9844,30.9,76.3,13.8,contacts:52:noData:30.9:0.9:0.0:on;contacts:51:14.1:0.00:0.5:0.0:0:0:0:1;
486b6b8b-1351-45d7-8782-236947a6feec-0,END,2026/07/13 21:52:55.758,2026/07/13 21:52:55.793,,00:00:00.035,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9246,30.9,76.2,16.3,my_contact_profile:4:noData:30.9:0.5:0.0:on;my_contact_profile:4:0.0:0.00:0.1:0.0:0:0:0:1;
e99346b5-3334-4d4e-859f-62970141a662-0,END,2026/07/13 21:52:36.253,2026/07/13 21:52:36.260,,00:00:00.007,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9561,31.1,96.6,0.0,
ae539cd7-66a4-48ed-98eb-b76fabcd050c-0,END,2026/07/13 21:52:36.243,2026/07/13 21:52:36.248,,00:00:00.005,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9246,31.1,96.5,0.0,
47a1b801-984f-491a-86a7-e82353440649-0,END,2026/07/13 21:38:19.270,2026/07/13 21:38:19.324,,00:00:00.054,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9844,32.4,96.0,17.4,contacts:21:noData:32.4:0.6:-0.5:on;contacts:19:14.7:0.00:0.4:-0.5:0:0:0:1;
8cf590df-41ac-4259-adb4-3f5869487035-0,END,2026/07/13 21:38:19.272,2026/07/13 21:38:19.309,,00:00:00.037,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,32.4,95.9,19.5,my_contact_profile:5:noData:32.4:0.3:-0.4:on;my_contact_profile:4:0.0:0.00:0.2:-0.4:0:0:0:1;
2ec09255-bb7a-4cbd-937e-e112b28b84e4-0,END,2026/07/13 21:38:09.252,2026/07/13 21:38:09.258,,00:00:00.006,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,32.4,95.4,0.0,
45df8abe-a5b7-464d-a1a0-061e20a3719b-0,END,2026/07/13 21:38:09.252,2026/07/13 21:38:09.258,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9561,32.4,95.4,0.0,
374afa91-7c2c-4946-bcdf-e114a41ff747-0,END,2026/07/13 21:38:05.333,2026/07/13 21:38:05.613,,00:00:00.280,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,8838/9561,32.6,94.7,10.2,
5edfe0d5-c10c-4f6c-9319-c93bee449b99-0,END,2026/07/13 21:38:02.780,2026/07/13 21:38:03.309,,00:00:00.529,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,8838/9844,32.6,89.9,9.1,call_log:453:success:32.6:3.2:0.6:on;call_log:442:6.7:0.00:2.8:0.6:1:72:0:1;
2c89007a-b0c0-4676-b552-13d3b4d9fa6f-0,END,2026/07/13 21:38:02.814,2026/07/13 21:38:02.911,,00:00:00.097,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,32.6,86.7,19.7,contacts:70:noData:32.6:1.5:0.4:on;contacts:69:15.5:0.00:1.3:0.4:0:0:0:1;
d2d1c05a-f985-46f8-958e-36b339fd677b-0,END,2026/07/13 21:38:02.780,2026/07/13 21:38:02.840,,00:00:00.060,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9246,32.6,84.4,24.7,my_contact_profile:16:noData:32.6:0.3:0.0:on;my_contact_profile:15:26.7:0.00:0.1:0.0:0:0:0:1;
167ce89c-ff12-40d9-a2b8-7050ec419ce6-0,END,2026/07/13 21:37:57.565,2026/07/13 21:37:57.576,,00:00:00.011,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,32.6,83.5,20.0,
89a833c0-cc87-4a3e-a3c2-d1ba1fa756d9-0,END,2026/07/13 21:37:57.571,2026/07/13 21:37:57.573,,00:00:00.002,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9561,32.6,83.5,0.0,
131ab797-b865-4660-b7ac-82e8e1137cf7-0,END,2026/07/13 21:37:52.716,2026/07/13 21:37:52.730,,00:00:00.014,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,32.6,83.1,10.7,
b9cd6c42-6601-4a5b-a0de-f4edbd94e73d-0,END,2026/07/13 21:37:52.735,2026/07/13 21:37:52.741,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9561,32.6,82.9,0.0,
3a22649b-c39c-4f01-ac79-ad9ea059fc42-0,END,2026/07/13 21:37:52.728,2026/07/13 21:37:52.730,,00:00:00.002,DATA_OBSERVER,call_log,0,NOT_STOPPED,8838/9844,32.6,82.8,0.0,
57613857-6d1d-4296-af77-b0c2b46f58eb-0,END,2026/07/13 21:33:54.504,2026/07/13 21:33:54.823,,00:00:00.319,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,8838/9561,32.2,91.8,10.5,
89246cbf-3d68-4f8e-8fcc-76b5b10e8252-0,END,2026/07/13 21:33:51.852,2026/07/13 21:33:52.472,,00:00:00.620,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,8838/9246,32.2,86.1,6.8,call_log:550:success:32.2:3.2:0.2:on;call_log:534:4.1:0.00:2.6:0.0:0:69:0:1;
b5432abd-38b2-4af7-ac41-fa7537f243ac-0,END,2026/07/13 21:33:51.858,2026/07/13 21:33:51.936,,00:00:00.078,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,32.2,82.5,25.0,contacts:44:noData:32.2:0.6:0.4:on;contacts:43:20.2:0.00:0.5:0.4:0:0:0:1;
a52ae6bc-b183-4e3c-9b3d-4ade70f3bab4-0,END,2026/07/13 21:33:51.853,2026/07/13 21:33:51.902,,00:00:00.049,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,32.2,81.9,27.1,my_contact_profile:11:noData:32.2:0.3:0.2:on;my_contact_profile:11:19.1:0.00:0.2:0.2:0:0:0:1;
63c6c8dd-a358-4111-b243-0e35621da87d-0,END,2026/07/13 21:33:41.815,2026/07/13 21:33:41.817,,00:00:00.002,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,32.1,82.1,0.0,
a600109e-518d-47c5-9a12-dcddfb557c11-0,END,2026/07/13 21:33:41.808,2026/07/13 21:33:41.810,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9245,32.1,82.0,0.0,
d95120ee-9536-443b-a54f-4b830c11e149-0,END,2026/07/13 21:33:41.807,2026/07/13 21:33:41.812,,00:00:00.005,DATA_OBSERVER,call_log,0,NOT_STOPPED,8838/9561,32.1,82.0,0.0,
28f79a41-37fd-463d-be54-305a73022ed1-0,END,2026/07/13 21:26:59.823,2026/07/13 21:26:59.878,,00:00:00.055,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,31.3,94.4,20.4,my_contact_profile:12:noData:31.3:0.5:0.0:on;my_contact_profile:11:17.3:0.00:0.3:0.0:0:0:0:1;
069bc134-ab18-4654-9bad-f6346a3b2a58-0,END,2026/07/13 21:26:59.823,2026/07/13 21:26:59.894,,00:00:00.071,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,31.3,94.5,19.0,contacts:29:noData:31.3:0.6:0.0:on;contacts:28:15.7:0.00:0.5:0.0:0:0:0:1;
11b4e6e8-b812-41bb-b62d-cff75297dad2-0,END,2026/07/13 21:26:49.784,2026/07/13 21:26:49.787,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,31.2,94.4,0.0,
56f0a2cc-3e86-4ba3-b23b-7ab73cf944e0-0,END,2026/07/13 21:26:49.784,2026/07/13 21:26:49.787,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9246,31.2,94.4,0.0,
8a0888b4-0858-4f59-b1a3-837681fe50a1-0,END,2026/07/13 21:26:49.596,2026/07/13 21:26:49.686,,00:00:00.090,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9246,31.2,93.9,18.8,contacts:21:noData:31.2:0.5:0.0:on;contacts:20:16.5:0.00:0.2:0.1:0:0:0:1;
4c25a9fe-ef55-4a36-8cb8-acc1731fe726-0,END,2026/07/13 21:26:49.599,2026/07/13 21:26:49.637,,00:00:00.038,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,31.2,92.8,20.3,my_contact_profile:6:noData:31.2:0.1:-0.1:on;my_contact_profile:5:0.0:0.00:0.0:-0.0:0:0:0:1;
b4da03ae-5e5b-4336-a5d6-a5a05d393022-0,END,2026/07/13 21:26:39.567,2026/07/13 21:26:39.573,,00:00:00.006,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9561,30.5,94.0,0.0,
9356d587-22cd-4f88-9237-b2cba43fa5b0-0,END,2026/07/13 21:26:39.568,2026/07/13 21:26:39.571,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9844,30.5,94.0,0.0,
bca2207c-fe08-49f6-ab99-2a833d3bc69f-0,END,2026/07/13 21:26:38.594,2026/07/13 21:26:38.663,,00:00:00.069,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9844,30.5,113.8,20.6,contacts:32:noData:30.5:0.6:-0.1:on;contacts:31:18.4:0.00:0.4:-0.1:0:0:0:1;
c0ed5035-1eea-4955-a953-3ac39209296a-0,END,2026/07/13 21:26:38.594,2026/07/13 21:26:38.642,,00:00:00.048,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9245,30.5,113.3,21.0,my_contact_profile:10:noData:30.5:0.4:0.0:on;my_contact_profile:9:0.0:0.00:0.2:-0.2:0:0:0:1;
98b966ee-639b-4bbe-b5a1-b875e4aa7975-0,END,2026/07/13 21:26:28.569,2026/07/13 21:26:28.571,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9561,30.4,111.9,0.0,
077ec763-aee0-4b89-9277-1dbea6e08582-0,END,2026/07/13 21:26:28.558,2026/07/13 21:26:28.561,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9246,30.4,111.8,0.0,
42981fb9-c1ba-479d-ab95-23fbb4a84c98-0,END,2026/07/13 21:26:28.342,2026/07/13 21:26:28.455,,00:00:00.113,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9245,30.4,111.7,15.7,contacts:45:noData:30.4:0.6:0.0:on;contacts:45:7.8:0.00:0.3:0.1:0:0:0:1;
86f24e39-95ff-4ec0-9e50-256f30ed43d0-0,END,2026/07/13 21:26:28.344,2026/07/13 21:26:28.397,,00:00:00.053,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,8838/9844,30.4,111.3,21.1,my_contact_profile:8:noData:30.4:0.3:-0.0:on;my_contact_profile:7:0.0:0.00:0.1:-0.0:0:0:0:1;
366db17a-c3b1-47f5-84b9-56cbfd74c70f-0,END,2026/07/13 21:26:18.289,2026/07/13 21:26:18.294,,00:00:00.005,DATA_OBSERVER,contacts,0,NOT_STOPPED,8838/9246,30.3,110.9,0.0,
8fac742b-ac36-466b-9093-3411c25dac12-0,END,2026/07/13 21:26:18.289,2026/07/13 21:26:18.295,,00:00:00.006,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,8838/9844,30.3,110.9,0.0,
b9d65714-7bb8-4b70-a77e-18e22788f1cb-0,END,2026/07/13 21:25:01.600,2026/07/13 21:25:03.603,,00:00:02.003,REALTIME_ANALYSIS,contacts,0,NOT_STOPPED,8838/9246,30.4,108.0,7.5,
cefaedce-a2e1-40f5-ad53-67f5ca23b88e-0,END,2026/07/13 21:24:59.437,2026/07/13 21:24:59.557,,00:00:00.120,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,8838/9561,30.4,83.2,13.4,contacts:80:success:30.4:0.7:0.2:on;contacts:72:10.4:0.00:0.4:0.2:1:0:0:1;
